,data,db,exp,prank,rank,reg,report,sj,zb
599,1,年度数据,,1.0011290000000002,68.0,全国,cn=C01&zb=A0Q0V01&sj=2015,2015年,从澳门地区引进版权总数(项)
600,8,年度数据,,1.0011290000000002,68.0,全国,cn=C01&zb=A0Q0V01&sj=2014,2014年,从澳门地区引进版权总数(项)
601,1117,年度数据,,1.0011290000000002,68.0,全国,cn=C01&zb=A0Q0V01&sj=2015,2015年,从台湾地区引进版权总数(项)
602,1270,年度数据,,1.0011290000000002,68.0,全国,cn=C01&zb=A0Q0V01&sj=2014,2014年,从台湾地区引进版权总数(项)
603,6699.65,年度数据,水产品产量指渔业（捕捞和养殖）生产活动的最终有效成果，包括全部海水和淡水鱼类、甲壳类（虾、蟹）、贝类、头足类、藻类和其他类渔业产品的最终产量。,1.4106290000000001,68.0,全国,cn=C01&zb=A0D0R&sj=2015,2015年,水产品总产量(万吨)
604,6461.52,年度数据,水产品产量指渔业（捕捞和养殖）生产活动的最终有效成果，包括全部海水和淡水鱼类、甲壳类（虾、蟹）、贝类、头足类、藻类和其他类渔业产品的最终产量。,1.4106290000000001,68.0,全国,cn=C01&zb=A0D0R&sj=2014,2014年,水产品总产量(万吨)
605,17738.00,年度数据,,1.4107290000000001,68.0,全国,cn=C01&zb=A070B&sj=2015,2015年,天然气生产总量(万吨标准煤)
606,17007.70,年度数据,,1.4107290000000001,68.0,全国,cn=C01&zb=A070B&sj=2014,2014年,天然气生产总量(万吨标准煤)
607,99.8,季度数据,,1.41093,68.0,全国,cn=B01&zb=A03010I&sj=2017A,2017年第一季度,硫酸(折100%)产销率_累计值(%)
608,100.7,季度数据,,1.41103,68.0,全国,cn=B01&zb=A030112&sj=2017A,2017年第一季度,塑料制品产销率_累计值(%)
609,,季度数据,竣工产值一般是以单位工程为对象，当该工程按照设计所规定的工程内容全部完成，达到了设计规定的交工条件，经有关部门检查验收鉴定合格的单位工程价值，即为竣工产值。（1）竣工产值包括范围：竣工产值是报告期内竣工的单位工程从开工到竣工的全部自行完成的价值，包括范围是：①对跨年度施工的单位工程，其竣工产值应当包括该工程从开始到竣工的全部自行完成价值。②对有些大型单位工程，如大型厂房、高级宾馆、各种管道、公路、铁路等，能够分跨、分层、分段施工并按合同规定，能够分开交付使用的，可以分开计算竣工产值。竣工产值不包括附属辅助企业或内部核算的其他单位为外单位生产和服务的价值。（2）竣工产值统计依据：竣工产值统计的依据是企业承包的工程只有同时满足以下两个条件时，才能计算竣工产值。①承包合同中规定的单位工程内容全部完成，达到设计规定的交工条件。②经有关部门检查验收鉴定合格。（3）竣工产值填报依据：竣工产值填报的依据是工程验收鉴定合格证书（或文本）、工程结算（或决算）文本。,1.00113,68.0,全国,cn=B01&zb=A0401&sj=2017A,2017年第一季度,建筑业竣工产值_累计值(亿元)
610,517.94,年度数据,港澳台资本指我国香港、澳门和台湾地区投资者实际投入企业的资本金。根据会计“实收资本”科目计算填报。,1.0012290000000001,68.0,全国,cn=C01&zb=A0E0108&sj=2015,2015年,内资工业企业港澳台资本金(亿元)
611,459.76,年度数据,港澳台资本指我国香港、澳门和台湾地区投资者实际投入企业的资本金。根据会计“实收资本”科目计算填报。,1.0012290000000001,68.0,全国,cn=C01&zb=A0E0108&sj=2014,2014年,内资工业企业港澳台资本金(亿元)
612,126,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0012290000000001,68.0,全国,cn=C01&zb=A0L0D01&sj=2015,2015年,中资保险公司总公司机构数(个)
613,113,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0012290000000001,68.0,全国,cn=C01&zb=A0L0D01&sj=2014,2014年,中资保险公司总公司机构数(个)
614,,季度数据,在外省完成的产值指建筑业企业在其他省份施工所完成的建筑业产值。,1.00123,68.0,全国,cn=B01&zb=A0401&sj=2017A,2017年第一季度,在外省完成的产值_累计值(亿元)
615,45187,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0013290000000001,68.0,全国,cn=C01&zb=A0L0D02&sj=2015,2015年,中资保险公司总公司职工人数(人)
616,40989,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0013290000000001,68.0,全国,cn=C01&zb=A0L0D02&sj=2014,2014年,中资保险公司总公司职工人数(人)
617,1104026.70,年度数据,工业销售产值（当年价格）指以货币形式表现的，工业企业在报告期内销售的本企业生产的工业产品或提供工业性劳务价值的总价值量。工业销售产值包括的内容为：（1）销售成品价值指企业在报告期内实际销售（包括本期生产和非本期生产）的全部成品、半成品的总价值，即按报告期产品的实际销售数量乘以不含增值税（销项税额）的产品实际销售平均单价计算。销售成品价值中包括企业生产的自制设备及提供给本企业在建工程、其他非工业部门和生活福利部门等单位使用的成品价值，但不包括用订货者来料加工，并且只收取加工费的成品（半成品）价值。（2）对外加工费收入指企业在报告期内完成的对外承接的工业品加工（包括用定货者来料加工的产品）的加工费收入；对外工业品修理作业可收取的加工费收入和对内非工业部门提供的加工修理、设备安装等收入。对外加工费收入按不含增值税（销项税额）的价格计算。对于以对外加工生产为主，对外加工费收入所占比重较大的企业，如果对外加工费收入出现跨报告期支付的情况，为保证总产值生产口径计算的准确性，则应将对外加工费收入按实际情况调整，记录本报告期应实际收取的对外加工费收入。,1.0014290000000001,68.0,全国,cn=C01&zb=A0E010Y&sj=2015,2015年,工业企业工业销售产值(现价)(亿元)
618,1092197.99,年度数据,工业销售产值（当年价格）指以货币形式表现的，工业企业在报告期内销售的本企业生产的工业产品或提供工业性劳务价值的总价值量。工业销售产值包括的内容为：（1）销售成品价值指企业在报告期内实际销售（包括本期生产和非本期生产）的全部成品、半成品的总价值，即按报告期产品的实际销售数量乘以不含增值税（销项税额）的产品实际销售平均单价计算。销售成品价值中包括企业生产的自制设备及提供给本企业在建工程、其他非工业部门和生活福利部门等单位使用的成品价值，但不包括用订货者来料加工，并且只收取加工费的成品（半成品）价值。（2）对外加工费收入指企业在报告期内完成的对外承接的工业品加工（包括用定货者来料加工的产品）的加工费收入；对外工业品修理作业可收取的加工费收入和对内非工业部门提供的加工修理、设备安装等收入。对外加工费收入按不含增值税（销项税额）的价格计算。对于以对外加工生产为主，对外加工费收入所占比重较大的企业，如果对外加工费收入出现跨报告期支付的情况，为保证总产值生产口径计算的准确性，则应将对外加工费收入按实际情况调整，记录本报告期应实际收取的对外加工费收入。,1.0014290000000001,68.0,全国,cn=C01&zb=A0E010Y&sj=2014,2014年,工业企业工业销售产值(现价)(亿元)
619,22113,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0014290000000001,68.0,全国,cn=C01&zb=A0L0D02&sj=2015,2015年,中资保险公司总公司女职工人数(人)
620,19653,年度数据,保险公司指在中国境内的、经过保险监督管理部门批准设立，并依法登记注册的各类商业保险公司。,1.0014290000000001,68.0,全国,cn=C01&zb=A0L0D02&sj=2014,2014年,中资保险公司总公司女职工人数(人)
621,,季度数据,产值利润率是指一定时期的销售利润总额与总产值之比，它表明单位产值获得的利润，反映产值与利润的关系。产值是以货币形式表现的工业企业在报告期内生产的工业产品和提供工业性劳务活动的总价值量。产值利润率可以反映企业是否增产增收。,1.00143,68.0,全国,cn=B01&zb=A0408&sj=2017A,2017年第一季度,建筑业企业产值利润率_累计值(%)
622,362000.00,年度数据,,1.4106290000000001,68.0,全国,cn=C01&zb=A070B&sj=2015,2015年,能源生产总量(万吨标准煤)
623,361866.00,年度数据,,1.4106290000000001,68.0,全国,cn=C01&zb=A070B&sj=2014,2014年,能源生产总量(万吨标准煤)
624,,年度数据,研究与试验发展（R&D）项目（课题）人员全时当量指实际参加研发项目（课题）活动人员折合的全时当量。,1.413829,68.0,全国,cn=C01&zb=A0N0I02&sj=2015,2015年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)人员全时当量(人年)
625,,年度数据,研究与试验发展（R&D）项目（课题）人员全时当量指实际参加研发项目（课题）活动人员折合的全时当量。,1.413829,68.0,全国,cn=C01&zb=A0N0I02&sj=2014,2014年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)人员全时当量(人年)
626,,年度数据,研究与试验发展（R&D）经费支出中政府资金指R&D经费内部支出中来自各级政府部门的各类资金，包括财政科学技术拨款、科学基金、教育等部门事业费以及政府部门预算外资金的实际支出。,1.413829,68.0,全国,cn=C01&zb=A0N0I05&sj=2015,2015年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)政府资金支出(万元)
627,,年度数据,研究与试验发展（R&D）经费支出中政府资金指R&D经费内部支出中来自各级政府部门的各类资金，包括财政科学技术拨款、科学基金、教育等部门事业费以及政府部门预算外资金的实际支出。,1.413829,68.0,全国,cn=C01&zb=A0N0I05&sj=2014,2014年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)政府资金支出(万元)
628,,年度数据,研究与试验发展（R&D）项目（课题）人员全时当量指实际参加研发项目（课题）活动人员折合的全时当量。,1.414029,68.0,全国,cn=C01&zb=A0N0I03&sj=2015,2015年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)研究人员全时当量(人年)
629,,年度数据,研究与试验发展（R&D）项目（课题）人员全时当量指实际参加研发项目（课题）活动人员折合的全时当量。,1.414029,68.0,全国,cn=C01&zb=A0N0I03&sj=2014,2014年,促进能源的生产、分配和合理利用限额以上研究与试验发展项目(课题)研究人员全时当量(人年)
630,,月度数据,产成品指工业企业已经完成全部生产过程并验收入库，可以按照合同规定的条件送交订货单位，或者可以作为商品对外销售的产品。根据会计“产成品”科目的借方余额填报。,2.000731,68.0,全国,cn=A01&zb=A0209&sj=201703,2017年3月,产成品存货_累计值(亿元)
631,100.0,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A030104&sj=2017A,2017年第一季度,精制食用植物油产销率_累计值(%)
632,,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A030107&sj=2017A,2017年第一季度,啤酒产销率_累计值(%)
633,102.3,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A03010C&sj=2017A,2017年第一季度,服装产销率_累计值(%)
634,,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A03010D&sj=2017A,2017年第一季度,棉布产销率_累计值(%)
635,,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A03010E&sj=2017A,2017年第一季度,棉混纺布(混纺交织布)产销率_累计值(%)
636,90.1,季度数据,,2.0009300000000003,68.0,全国,cn=B01&zb=A03010K&sj=2017A,2017年第一季度,纯碱(碳酸钠)产销率_累计值(%)
